id,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf
1719,L55882,L,297.2,308.5,1635,32.3,127,0,0,0,0.0,0.0,0.0
1720,L48604,L,298.7,309.7,1467,41.9,2,0,0,0,0.0,0.0,0.0
1721,L54970,L,300.1,311.4,1495,43.9,73,0,0,0,0.0,0.0,0.0
1722,L51222,L,301.9,310.9,1521,41.4,15,0,0,0,0.0,0.0,0.0
1723,L56137,L,297.3,308.4,1827,22.9,175,0,0,0,0.0,0.0,0.0
1724,L54651,L,300.3,311.7,1365,39.9,113,0,0,0,0.0,0.0,0.0
1725,L55424,L,299.0,310.4,1512,38.8,64,0,0,0,0.0,0.0,0.0
1726,M19582,M,303.4,311.7,1432,41.4,153,0,0,0,0.0,0.0,0.0
1727,L55345,L,299.6,311.0,1539,32.7,139,0,0,0,0.0,0.0,0.0
1728,L50571,L,301.5,310.7,1583,32.3,168,0,0,0,0.0,0.0,0.0
1729,H36780,H,299.6,310.1,1531,36.8,13,0,0,0,0.0,0.0,0.0
1730,L55194,L,300.9,312.0,1500,44.0,188,0,0,0,0.0,0.0,0.0
1731,M18334,M,301.9,310.8,1624,32.8,62,0,0,0,0.0,0.0,0.0
1732,L56452,L,298.2,308.6,1353,46.8,0,0,0,0,0.0,0.0,0.0
1733,L56013,L,297.4,308.8,1532,41.3,203,0,0,0,0.0,0.0,0.0
1734,L54709,L,300.1,311.3,1512,41.4,41,0,0,0,0.0,0.0,0.0
1735,L55671,L,298.5,309.5,1353,38.6,136,0,0,0,0.0,0.0,0.0
1736,L55669,L,298.4,309.4,1561,37.3,121,0,0,0,0.0,0.0,0.0
1737,L52402,L,303.9,313.1,1466,44.7,0,0,0,0,0.0,0.0,0.0
1738,M16557,M,297.9,307.6,1567,44.0,37,0,0,0,0.0,0.0,0.0
1739,M22250,M,300.2,311.7,1369,51.4,192,0,0,0,0.0,0.0,0.0
1740,L54275,L,300.6,310.2,1596,37.7,10,0,0,0,0.0,0.0,0.0
1741,M16152,M,298.7,309.7,1711,27.7,7,0,0,0,0.0,0.0,0.0
1742,L54160,L,300.8,311.3,1505,41.0,173,0,0,0,0.0,0.0,0.0
1743,L47470,L,298.1,308.4,1448,45.6,105,0,0,0,0.0,0.0,0.0
1744,L49153,L,297.9,307.6,1477,44.0,109,0,0,0,0.0,0.0,0.0
1745,L47748,L,297.8,309.7,1631,31.8,171,0,0,0,0.0,0.0,0.0
1746,H34607,H,303.9,313.4,1368,53.8,171,0,0,0,0.0,0.0,0.0
1747,L48598,L,298.8,309.9,1540,38.7,47,0,0,0,0.0,0.0,0.0
1748,H29466,H,298.8,308.4,1446,43.8,2,0,0,0,0.0,0.0,0.0
1749,M20024,M,304.3,313.4,1426,46.6,49,0,0,0,0.0,0.0,0.0
1750,M19317,M,302.5,310.3,1436,27.3,186,0,0,0,0.0,0.0,0.0
1751,L56837,L,298.8,310.0,1362,61.9,17,0,0,0,0.0,0.0,0.0
1752,M21821,M,300.7,311.0,1528,36.5,93,0,0,0,0.0,0.0,0.0
1753,L56376,L,297.9,308.9,1607,37.7,49,0,0,0,0.0,0.0,0.0
1754,L53361,L,301.0,310.8,1564,38.6,17,0,0,0,0.0,0.0,0.0
1755,L51628,L,302.5,310.3,1489,41.6,168,0,0,0,0.0,0.0,0.0
1756,H33844,H,302.2,310.1,1418,42.8,26,0,0,0,0.0,0.0,0.0
1757,L49010,L,297.8,307.3,1435,49.0,148,0,0,0,0.0,0.0,0.0
1758,L50353,L,300.3,309.6,1384,54.2,92,0,0,0,0.0,0.0,0.0
1759,L51132,L,302.3,311.4,1411,44.0,121,0,0,0,0.0,0.0,0.0
1760,L51090,L,302.4,311.0,1496,40.6,127,0,0,0,0.0,0.0,0.0
1761,M16441,M,298.3,308.3,1530,36.3,0,0,0,0,0.0,0.0,0.0
1762,M19477,M,303.0,311.2,1627,31.3,179,0,0,0,0.0,0.0,0.0
1763,L48800,L,297.9,307.9,1472,39.7,59,0,0,0,0.0,0.0,0.0
1764,H39384,H,298.8,309.5,1517,38.2,159,0,0,0,0.0,0.0,0.0
1765,L56160,L,297.0,307.7,1504,39.4,124,0,0,0,0.0,0.0,0.0
1766,L54385,L,299.8,309.7,1613,29.1,87,0,0,0,0.0,0.0,0.0
1767,L47982,L,296.9,307.9,1523,38.7,105,0,0,0,0.0,0.0,0.0
1768,M15243,M,297.5,308.6,1336,27.0,133,0,0,0,0.0,0.0,0.0
1769,M18665,M,302.4,310.9,1685,32.4,64,0,0,0,0.0,0.0,0.0
1770,M23685,M,297.2,308.7,1685,31.4,141,0,0,0,0.0,0.0,0.0
1771,L56196,L,297.3,308.1,1563,39.7,212,0,0,0,0.0,0.0,0.0
1772,L49813,L,300.0,309.4,1641,30.6,115,0,0,0,0.0,0.0,0.0
1773,M21427,M,301.3,310.6,1543,36.1,163,0,0,0,0.0,0.0,0.0
1774,M17107,M,299.3,308.2,1429,43.6,143,0,0,0,0.0,0.0,0.0
1775,M22968,M,300.3,311.8,1487,33.7,182,0,0,0,0.0,0.0,0.0
1776,L50265,L,300.0,309.2,1621,34.2,166,0,0,0,0.0,0.0,0.0
1777,L55064,L,300.8,312.4,1465,41.6,91,0,0,0,0.0,0.0,0.0
1778,L49504,L,299.3,308.8,1578,33.8,201,0,0,0,0.0,0.0,0.0
1779,L53937,L,301.8,311.2,1566,35.6,204,0,0,0,0.0,0.0,0.0
1780,L52147,L,303.8,312.7,1514,39.9,0,0,0,0,0.0,0.0,0.0
1781,M21175,M,301.0,310.4,1457,39.4,145,0,0,0,0.0,0.0,0.0
1782,L50336,L,300.4,309.7,1490,43.2,131,0,0,0,0.0,0.0,0.0
1783,L55410,L,299.1,310.6,1393,49.9,62,0,0,0,0.0,0.0,0.0
1784,H33781,H,302.0,310.8,1376,48.6,197,1,1,1,0.0,0.0,0.0
1785,L53605,L,300.3,309.9,1544,56.1,12,0,0,0,0.0,0.0,0.0
1786,M17146,M,299.4,308.6,1571,34.3,2,0,0,0,0.0,0.0,0.0
1787,L49531,L,299.2,308.4,1382,48.4,35,0,0,0,0.0,0.0,0.0
1788,L50702,L,301.8,311.0,1438,32.5,195,0,0,0,0.0,0.0,0.0
1789,L56275,L,297.3,308.1,1484,42.9,202,0,0,0,0.0,0.0,0.0
1790,M21924,M,300.8,310.5,1681,29.7,171,0,0,0,0.0,0.0,0.0
1791,M16654,M,298.1,307.8,1384,43.5,78,0,0,0,0.0,0.0,0.0
1792,L55076,L,300.8,312.6,1376,53.6,101,0,0,0,0.0,0.0,0.0
1793,L55361,L,299.6,310.9,1630,29.8,206,0,0,0,0.0,0.0,0.0
1794,L52345,L,304.2,313.4,1399,54.7,56,0,0,0,0.0,0.0,0.0
1795,H34220,H,303.6,312.4,1375,54.5,109,0,0,0,0.0,0.0,0.0
1796,L47184,L,298.2,308.6,1268,68.2,81,1,0,0,1.0,0.0,0.0
1797,L56498,L,298.2,309.4,1615,30.8,17,0,0,0,0.0,0.0,0.0
1798,M23473,M,297.5,308.6,1420,45.3,4,0,0,0,0.0,0.0,0.0
1799,L53171,L,300.7,310.7,1378,39.0,210,0,0,0,0.0,0.0,0.0
1800,M18951,M,302.1,311.0,1446,42.9,206,0,0,0,0.0,0.0,0.0
1801,M24765,M,298.7,309.1,1423,49.5,59,0,0,0,0.0,0.0,0.0
1802,L48897,L,298.2,307.6,1369,54.5,94,0,0,0,0.0,0.0,0.0
1803,M16601,M,298.0,307.6,1363,45.1,149,0,0,0,0.0,0.0,0.0
1804,L47773,L,297.5,309.6,1423,44.6,0,0,0,0,0.0,0.0,0.0
1805,L48586,L,298.9,310.1,1442,48.0,195,0,0,0,0.0,0.0,0.0
1806,M19005,M,301.9,310.5,1543,34.6,86,1,0,0,0.0,0.0,0.0
1807,M23135,M,298.8,310.6,1540,40.2,109,0,0,0,0.0,0.0,0.0
1808,L53041,L,301.3,311.0,1554,42.7,84,0,0,0,0.0,0.0,0.0
1809,L52661,L,302.9,312.1,1471,37.5,196,0,0,0,0.0,0.0,0.0
1810,M21064,M,301.0,310.9,1619,30.3,20,0,0,0,0.0,0.0,0.0
1811,M16903,M,299.2,309.0,1597,46.3,5,0,0,0,0.0,0.0,0.0
1812,L56868,L,299.0,310.1,1367,45.6,44,0,0,0,0.0,0.0,0.0
1813,L52007,L,303.4,311.8,1412,48.0,22,0,0,0,0.0,0.0,0.0
1814,M16578,M,298.3,307.7,1429,51.1,82,0,0,0,0.0,0.0,0.0
1815,L47395,L,298.3,308.6,1408,47.4,144,0,0,0,0.0,0.0,0.0
1816,M15012,M,298.4,308.2,1499,38.1,162,0,0,0,0.0,0.0,0.0
1817,L53848,L,301.4,310.6,1434,43.2,10,0,0,0,0.0,0.0,0.0
1818,L56316,L,297.7,308.7,1429,47.7,102,0,0,0,0.0,0.0,0.0
1819,L55780,L,297.5,308.7,1574,33.3,114,0,0,0,0.0,0.0,0.0
1820,H31793,H,299.4,308.6,1526,37.6,114,0,0,0,0.0,0.0,0.0
1821,L55961,L,297.5,308.7,1453,42.7,27,0,0,0,0.0,0.0,0.0
1822,L53175,L,300.7,310.3,1920,22.3,223,0,0,0,0.0,0.0,0.0
1823,M19702,M,303.3,311.8,1489,39.2,64,0,0,0,0.0,0.0,0.0
1824,H37474,H,300.2,311.5,1430,42.1,73,0,0,0,0.0,0.0,0.0
1825,L53282,L,300.7,310.7,1619,43.2,49,0,0,0,0.0,0.0,0.0
1826,L50163,L,300.7,309.6,1429,46.2,125,0,0,0,0.0,0.0,0.0
1827,L55851,L,297.5,308.8,1530,37.8,0,0,0,0,0.0,0.0,0.0
1828,L49211,L,298.8,308.6,1634,32.0,81,0,0,0,0.0,0.0,0.0
1829,M18872,M,302.2,311.2,1360,52.8,127,0,0,0,0.0,0.0,0.0
1830,L47282,L,298.9,308.8,1393,40.6,15,0,0,0,0.0,0.0,0.0
1831,L56552,L,297.7,308.4,1879,23.6,86,0,0,0,0.0,0.0,0.0
1832,L52763,L,302.4,312.0,1340,58.9,156,0,0,0,0.0,0.0,0.0
1833,L51761,L,303.0,311.2,1346,48.0,69,1,0,1,0.0,0.0,0.0
1834,L51765,L,302.8,311.1,1438,32.2,56,0,0,0,0.0,0.0,0.0
1835,L51526,L,301.8,309.7,1524,30.4,124,0,0,0,0.0,0.0,0.0
1836,L48259,L,297.0,307.7,1529,35.6,7,0,0,0,0.0,0.0,0.0
1837,M24689,M,298.4,309.4,1726,26.9,205,0,0,0,0.0,0.0,0.0
1838,M21865,M,300.9,310.4,1387,52.9,0,0,0,0,0.0,0.0,0.0
1839,H34128,H,303.3,311.8,1693,28.3,175,0,0,0,0.0,0.0,0.0
1840,L51281,L,301.9,310.4,1584,39.8,57,0,0,0,0.0,0.0,0.0
1841,H29466,H,298.9,309.3,1436,43.0,147,0,0,0,0.0,0.0,0.0
1842,L56337,L,297.5,308.5,1491,43.8,148,0,0,0,0.0,0.0,0.0
1843,L53920,L,301.7,311.1,1445,44.0,156,0,0,0,0.0,0.0,0.0
1844,L54777,L,300.5,311.0,1461,38.5,9,0,0,0,0.0,0.0,0.0
1845,L54446,L,300.4,310.6,1424,47.7,26,0,0,0,0.0,0.0,0.0
1846,L48366,L,297.3,308.4,1403,47.8,31,0,0,0,0.0,0.0,0.0
1847,L54807,L,300.5,311.7,1445,44.6,199,0,0,0,0.0,0.0,0.0
1848,L49714,L,298.9,308.7,1729,29.6,73,0,0,0,0.0,0.0,0.0
1849,M19312,M,302.5,310.2,1620,35.9,62,0,0,0,0.0,0.0,0.0
1850,L56447,L,298.2,308.8,1461,40.9,28,0,0,0,0.0,0.0,0.0
1851,L50092,L,300.7,309.6,1494,39.9,9,0,0,0,0.0,0.0,0.0
1852,L49719,L,299.4,308.8,1426,45.8,86,0,0,0,0.0,0.0,0.0
1853,L50031,L,300.3,309.2,1713,28.5,14,0,0,0,0.0,0.0,0.0
1854,L56041,L,297.9,309.1,1619,40.2,33,0,0,0,0.0,0.0,0.0
1855,L54209,L,300.6,310.6,1454,53.8,15,0,0,0,0.0,0.0,0.0
1856,L47286,L,298.8,308.7,1501,48.5,70,0,0,0,0.0,0.0,0.0
1857,M18379,M,301.9,310.9,1569,36.0,179,0,0,0,0.0,0.0,0.0
1858,M23913,M,297.4,308.4,1638,32.2,84,0,0,0,0.0,0.0,0.0
1859,L48263,L,297.0,307.8,1436,41.8,184,0,0,0,0.0,0.0,0.0
1860,L47284,L,298.8,308.6,1450,43.4,66,0,0,0,0.0,0.0,0.0
1861,L54789,L,300.5,311.4,1433,43.7,5,0,0,0,0.0,0.0,0.0
1862,L50722,L,301.8,310.9,1455,41.6,63,0,0,0,0.0,0.0,0.0
1863,M20282,M,302.7,312.3,1422,44.5,49,0,0,0,0.0,0.0,0.0
1864,L49940,L,299.8,309.2,1679,28.8,181,0,0,0,0.0,0.0,0.0
1865,L56414,L,298.3,309.1,1435,45.4,140,0,0,0,0.0,0.0,0.0
1866,M18425,M,301.8,310.7,1463,39.7,176,0,0,0,0.0,0.0,0.0
1867,L49454,L,299.3,308.5,1650,29.7,76,0,0,0,0.0,0.0,0.0
1868,L56066,L,297.9,309.0,1627,31.4,104,0,0,0,0.0,0.0,0.0
1869,L53666,L,300.5,309.8,1465,45.4,164,0,0,0,0.0,0.0,0.0
1870,M23588,M,297.2,308.6,1641,30.8,88,0,0,0,0.0,0.0,0.0
1871,L54381,L,300.1,309.7,1683,28.8,82,0,0,0,0.0,0.0,0.0
1872,L55146,L,300.9,312.1,1517,36.9,74,0,0,0,0.0,0.0,0.0
1873,L55975,L,297.3,308.6,1455,47.6,59,0,0,0,0.0,0.0,0.0
1874,L48315,L,296.9,307.9,1535,33.1,133,0,0,0,0.0,0.0,0.0
1875,L54729,L,300.4,311.3,1363,41.6,137,0,0,0,0.0,0.0,0.0
1876,L56221,L,297.3,308.3,1348,59.5,54,0,0,0,0.0,0.0,0.0
1877,L53042,L,301.4,311.0,1633,40.6,86,0,0,0,0.0,0.0,0.0
1878,L54266,L,300.6,310.4,1510,43.0,215,0,0,0,0.0,0.0,0.0
1879,M17890,M,300.4,309.6,1441,34.0,59,0,0,0,0.0,0.0,0.0
1880,L56382,L,297.8,308.8,1404,40.7,171,0,0,0,0.0,0.0,0.0
1881,L54272,L,300.7,310.4,1429,55.9,10,0,0,0,0.0,0.0,0.0
1882,L56843,L,299.1,310.1,1335,48.8,204,1,0,0,0.0,1.0,0.0
1883,L54928,L,300.4,311.7,1607,31.0,170,0,0,0,0.0,0.0,0.0
1884,L51831,L,303.4,311.4,1337,51.1,9,1,0,1,0.0,0.0,0.0
1885,L56251,L,297.0,308.1,1429,44.0,138,0,0,0,0.0,0.0,0.0
1886,L48634,L,299.0,310.4,1436,46.9,44,0,0,0,0.0,0.0,0.0
1887,L53236,L,300.8,310.8,1634,31.6,171,0,0,0,0.0,0.0,0.0
1888,M18926,M,301.9,310.7,1417,45.1,73,0,0,0,0.0,0.0,0.0
1889,H32547,H,300.2,309.6,1450,49.2,166,0,0,0,0.0,0.0,0.0
1890,M23146,M,298.9,310.6,1450,38.8,64,0,0,0,0.0,0.0,0.0
1891,L49318,L,299.3,309.0,1711,30.6,154,0,0,0,0.0,0.0,0.0
1892,M15805,M,295.6,306.1,1419,45.5,210,0,0,0,0.0,0.0,0.0
1893,L53007,L,301.2,311.1,1624,40.9,0,0,0,0,0.0,0.0,0.0
1894,L49077,L,297.8,307.4,1566,30.5,159,0,0,0,0.0,0.0,0.0
1895,M22383,M,300.1,311.6,1343,41.9,28,0,0,0,0.0,0.0,0.0
1896,L50208,L,300.5,309.4,1447,55.6,124,0,0,0,0.0,0.0,0.0
1897,L50643,L,301.6,310.4,1580,35.5,32,0,0,0,0.0,0.0,0.0
1898,L54037,L,301.0,311.3,1622,35.6,34,0,0,0,0.0,0.0,0.0
1899,H34318,H,303.6,312.3,1480,50.7,2,0,0,0,0.0,0.0,0.0
1900,L55562,L,298.9,310.0,1487,37.4,108,0,0,0,0.0,0.0,0.0
1901,L52645,L,302.9,312.4,1781,28.0,155,0,0,0,0.0,0.0,0.0
1902,L49401,L,299.6,309.0,1679,37.7,149,0,0,0,0.0,0.0,0.0
1903,L56440,L,298.1,309.0,1376,57.8,8,0,0,0,0.0,0.0,0.0
1904,L53040,L,301.3,310.9,1350,55.8,82,0,0,0,0.0,0.0,0.0
1905,L56041,L,297.9,309.1,1540,37.8,27,0,0,0,0.0,0.0,0.0
1906,L49651,L,298.9,308.6,1498,41.1,138,0,0,0,0.0,0.0,0.0
1907,L53076,L,301.1,310.8,1623,34.9,169,0,0,0,0.0,0.0,0.0
1908,L55966,L,297.6,308.7,1384,48.2,38,0,0,0,0.0,0.0,0.0
1909,M20407,M,302.5,311.8,1392,44.6,198,0,0,0,0.0,0.0,0.0
1910,L57093,L,298.9,309.8,1549,30.8,11,0,0,0,0.0,0.0,0.0
1911,L49729,L,298.9,308.8,1460,49.7,111,0,0,0,0.0,0.0,0.0
1912,L50342,L,300.5,309.9,1425,40.0,148,0,0,0,0.0,0.0,0.0
1913,L49123,L,298.3,308.0,1547,38.7,61,0,0,0,0.0,0.0,0.0
1914,M17327,M,298.9,308.6,1519,35.4,128,0,0,0,0.0,0.0,0.0
1915,L52149,L,303.9,312.7,1419,42.9,125,0,0,0,0.0,0.0,0.0
1916,M19810,M,303.9,313.0,1432,43.1,9,0,0,0,0.0,0.0,0.0
1917,M18187,M,301.5,310.6,1787,24.2,126,0,0,0,0.0,0.0,0.0
1918,M18981,M,302.1,310.7,1511,37.7,24,0,0,0,0.0,0.0,0.0
1919,L50112,L,300.8,309.4,1633,32.9,183,0,0,0,0.0,0.0,0.0
1920,L48607,L,298.7,309.8,1621,33.3,0,0,0,0,0.0,0.0,0.0
1921,H30648,H,297.2,308.4,2440,42.0,50,0,0,0,0.0,0.0,0.0
1922,M24117,M,298.3,309.1,1296,46.3,98,0,0,0,0.0,0.0,0.0
1923,M18156,M,301.2,310.5,1351,51.0,63,0,0,0,0.0,0.0,0.0
1924,L48644,L,298.7,309.8,1631,28.9,107,0,0,0,0.0,0.0,0.0
1925,L49450,L,299.2,308.5,1708,31.9,66,0,0,0,0.0,0.0,0.0
1926,L49177,L,298.3,308.1,1759,41.3,0,0,0,0,0.0,0.0,0.0
1927,L48331,L,297.0,307.9,1496,40.0,168,0,0,0,0.0,0.0,0.0
1928,M21641,M,301.2,310.7,1381,53.9,82,0,0,0,0.0,0.0,0.0
1929,H37958,H,298.2,309.4,1447,47.1,185,0,0,0,0.0,0.0,0.0
1930,M23943,M,297.2,307.9,1596,35.7,169,0,0,0,0.0,0.0,0.0
1931,L54958,L,300.4,311.6,1524,40.4,149,0,0,0,0.0,0.0,0.0
1932,L56357,L,297.9,308.8,1564,36.9,4,0,0,0,0.0,0.0,0.0
1933,L51267,L,301.9,310.5,1590,36.4,123,0,0,0,0.0,0.0,0.0
1934,M22255,M,299.7,310.6,1683,30.0,139,0,0,0,0.0,0.0,0.0
1935,M22559,M,300.7,311.5,1441,40.8,33,0,0,0,0.0,0.0,0.0
1936,L55096,L,300.8,312.1,1420,41.1,190,0,0,0,0.0,0.0,0.0
1937,M22278,M,300.2,311.4,1511,42.1,196,0,0,0,0.0,0.0,0.0
1938,L56456,L,298.1,308.7,1596,30.3,49,0,0,0,0.0,0.0,0.0
1939,L56266,L,297.1,307.8,1694,27.6,179,0,0,0,0.0,0.0,0.0
1940,M21481,M,301.7,310.6,1429,49.7,87,0,0,0,0.0,0.0,0.0
1941,L55304,L,300.2,311.4,1486,42.0,32,0,0,0,0.0,0.0,0.0
1942,L55319,L,299.5,310.9,1571,38.4,74,0,0,0,0.0,0.0,0.0
1943,L48364,L,297.3,308.4,1650,29.8,25,0,0,0,0.0,0.0,0.0
1944,L56457,L,298.1,308.7,1533,46.3,57,0,0,0,0.0,0.0,0.0
1945,L54305,L,300.9,310.4,1468,42.1,98,0,0,0,0.0,0.0,0.0
1946,L50142,L,300.8,309.7,1495,39.2,57,0,0,0,0.0,0.0,0.0
1947,M21485,M,301.6,310.7,1530,44.4,94,0,0,0,0.0,0.0,0.0
1948,M16352,M,298.0,308.7,1379,58.5,176,0,0,0,0.0,0.0,0.0
1949,L54990,L,300.0,311.5,1553,36.8,124,0,0,0,0.0,0.0,0.0
1950,L52912,L,301.3,311.0,1564,38.7,204,0,0,0,0.0,0.0,0.0
1951,L47406,L,298.3,308.0,1858,22.3,168,0,0,0,0.0,0.0,0.0
1952,M24142,M,298.2,308.9,1414,44.3,20,0,0,0,0.0,0.0,0.0
1953,L52786,L,302.6,312.0,1405,41.7,94,0,0,0,0.0,0.0,0.0
1954,L55591,L,298.5,309.7,1548,33.3,134,0,0,0,0.0,0.0,0.0
1955,M21903,M,300.8,310.6,1470,43.1,102,0,0,0,0.0,0.0,0.0
1956,L56452,L,298.2,308.6,1432,52.6,38,0,0,0,0.0,0.0,0.0
1957,M21638,M,301.3,310.8,1610,35.5,46,0,0,0,0.0,0.0,0.0
1958,L50263,L,300.1,309.3,1714,32.1,141,0,0,0,0.0,0.0,0.0
1959,L53258,L,300.8,310.7,1461,40.2,201,0,0,0,0.0,0.0,0.0
1960,M23341,M,298.3,309.4,1595,35.8,103,0,0,0,0.0,0.0,0.0
1961,L53963,L,301.3,310.8,1355,48.9,59,0,0,0,0.0,0.0,0.0
1962,L47286,L,298.8,308.7,1536,37.7,94,0,0,0,0.0,0.0,0.0
1963,M17964,M,300.1,309.2,1516,40.7,94,0,0,0,0.0,0.0,0.0
1964,L48722,L,298.5,308.9,1628,29.7,91,0,0,0,0.0,0.0,0.0
1965,L55412,L,299.1,310.6,1627,32.8,78,0,0,0,0.0,0.0,0.0
1966,L55232,L,300.5,311.9,1548,37.6,54,0,0,0,0.0,0.0,0.0
1967,L53666,L,300.5,309.8,1459,45.4,164,0,0,0,0.0,0.0,0.0
1968,L54619,L,300.0,311.4,1452,41.1,5,0,0,0,0.0,0.0,0.0
1969,L53270,L,300.9,310.8,1692,29.8,13,0,0,0,0.0,0.0,0.0
1970,L48237,L,296.8,307.8,1573,36.4,24,0,0,0,0.0,0.0,0.0
1971,L55791,L,297.3,308.6,1642,32.6,27,0,0,0,0.0,0.0,0.0
1972,L50024,L,300.3,309.4,1363,50.7,196,0,0,0,0.0,0.0,0.0
1973,L56602,L,298.1,308.6,1585,40.2,20,0,0,0,0.0,0.0,0.0
1974,L54632,L,300.3,311.7,1595,36.9,59,0,0,0,0.0,0.0,0.0
1975,L51826,L,303.3,311.5,1525,39.5,232,0,0,0,0.0,0.0,0.0
1976,M24157,M,298.1,308.9,1479,53.4,105,0,0,0,0.0,0.0,0.0
1977,M24119,M,298.3,308.1,1450,43.0,78,0,0,0,0.0,0.0,0.0
1978,L48682,L,298.0,308.7,1462,43.9,54,0,0,0,0.0,0.0,0.0
1979,L56915,L,298.8,310.0,1530,36.1,53,0,0,0,0.0,0.0,0.0
1980,H35640,H,301.3,311.0,1557,36.1,134,0,0,0,0.0,0.0,0.0
1981,L54044,L,301.3,311.5,1541,36.6,18,0,0,0,0.0,0.0,0.0
1982,L50406,L,300.5,309.4,1465,46.0,89,0,0,0,0.0,0.0,0.0
1983,L53876,L,301.7,310.9,1486,46.4,121,0,0,0,0.0,0.0,0.0
1984,L53287,L,300.9,311.0,1438,49.0,98,0,0,0,0.0,0.0,0.0
1985,L54913,L,300.6,311.4,1481,40.9,0,0,0,0,0.0,0.0,0.0
1986,L48824,L,298.0,307.8,1391,52.8,122,0,0,0,0.0,0.0,0.0
1987,L54850,L,300.5,311.6,1510,37.6,191,0,0,0,0.0,0.0,0.0
1988,L49051,L,298.3,308.1,1840,21.5,5,0,0,0,0.0,0.0,0.0
1989,L49393,L,299.5,309.0,1606,33.8,125,0,0,0,0.0,0.0,0.0
1990,L47364,L,298.2,308.6,1438,43.0,94,0,0,0,0.0,0.0,0.0
1991,L47677,L,297.4,309.0,1466,45.2,209,0,0,0,0.0,0.0,0.0
1992,L48520,L,298.7,310.2,1435,45.1,10,0,0,0,0.0,0.0,0.0
1993,L56275,L,297.3,308.1,1568,33.5,139,0,0,0,0.0,0.0,0.0
1994,L53060,L,301.5,311.1,1753,25.5,129,0,0,0,0.0,0.0,0.0
1995,M18981,M,302.1,310.6,1544,37.7,18,0,0,0,0.0,0.0,0.0
1996,M16420,M,298.2,308.4,1709,32.8,134,0,0,0,0.0,0.0,0.0
1997,L54789,L,300.3,311.3,1643,31.4,54,0,0,0,0.0,0.0,0.0
1998,M16691,M,298.3,307.9,1686,30.0,150,0,0,0,0.0,0.0,0.0
1999,L51773,L,302.8,311.2,1662,33.9,68,0,0,0,0.0,0.0,0.0
2000,L48603,L,298.7,309.8,1760,25.6,80,0,0,0,0.0,0.0,0.0
2001,M15538,M,297.8,309.2,1538,36.2,12,0,0,0,0.0,0.0,0.0
2002,L50564,L,301.3,310.9,1353,40.7,54,0,0,0,0.0,0.0,0.0
2003,L55073,L,300.9,312.7,1416,43.9,112,0,0,0,0.0,0.0,0.0
2004,M21463,M,301.5,310.8,2280,16.5,34,0,0,0,0.0,0.0,0.0
2005,H38896,H,298.8,309.6,1397,48.5,161,0,0,0,0.0,0.0,0.0
2006,M15404,M,297.5,309.4,1397,49.6,105,0,0,0,0.0,0.0,0.0
2007,L49571,L,299.2,308.4,2118,17.8,196,0,0,0,0.0,0.0,0.0
2008,M21483,M,301.7,311.0,1529,41.2,196,0,0,0,0.0,0.0,0.0
2009,L53685,L,301.1,310.1,1452,39.6,215,0,0,0,0.0,0.0,0.0
2010,M17290,M,298.9,308.2,1335,47.3,40,0,0,0,0.0,0.0,0.0
2011,M18013,M,300.5,309.7,1751,26.7,176,0,0,0,0.0,0.0,0.0
2012,L56850,L,299.0,310.2,1690,26.4,244,0,0,0,0.0,0.0,0.0
2013,L52762,L,302.5,312.0,1382,52.1,177,0,0,0,0.0,0.0,0.0
2014,M19027,M,302.3,310.5,1463,33.9,183,0,0,0,0.0,0.0,0.0
2015,M22862,M,300.9,312.0,1386,44.6,203,0,0,0,0.0,0.0,0.0
2016,L49265,L,299.5,309.3,1445,46.7,18,0,0,0,0.0,0.0,0.0
2017,L51717,L,302.4,310.3,1693,29.7,168,0,0,0,0.0,0.0,0.0
2018,L55037,L,300.5,311.9,1432,43.0,16,0,0,0,0.0,0.0,0.0
2019,M20655,M,301.7,311.1,1628,33.6,98,0,0,0,0.0,0.0,0.0
2020,L49054,L,298.4,307.7,1638,30.8,98,0,0,0,0.0,0.0,0.0
2021,L52355,L,304.2,313.4,1740,27.7,81,0,0,0,0.0,0.0,0.0
2022,L54902,L,300.1,311.4,1471,40.1,122,0,0,0,0.0,0.0,0.0
2023,L51818,L,303.1,311.3,1375,34.8,92,0,0,0,0.0,0.0,0.0
2024,L50550,L,301.5,310.7,1669,29.2,121,0,0,0,0.0,0.0,0.0
2025,L53933,L,301.6,311.1,1385,50.7,195,0,0,0,0.0,0.0,0.0
2026,L50531,L,301.4,310.9,1569,36.6,185,0,0,0,0.0,0.0,0.0
2027,M23689,M,297.3,308.8,1469,43.1,150,0,0,0,0.0,0.0,0.0
2028,M23899,M,297.3,308.5,1661,31.4,186,0,0,0,0.0,0.0,0.0
2029,L47285,L,298.8,308.8,1591,31.1,68,0,0,0,0.0,0.0,0.0
2030,M18151,M,301.2,310.2,1589,37.7,39,0,0,0,0.0,0.0,0.0
2031,M23128,M,299.1,310.8,1502,39.8,177,0,0,0,0.0,0.0,0.0
2032,L52759,L,302.2,312.0,1441,42.4,101,0,0,0,0.0,0.0,0.0
2033,L50043,L,300.6,309.4,1471,43.1,244,0,0,0,0.0,0.0,0.0
2034,L55013,L,300.4,311.4,1517,38.0,160,0,0,0,0.0,0.0,0.0
